,indicator,hockeyStick,quadratic,VaR_0.8,CVaR_0.8,VaR_0.9,CVaR_0.9,VaR_0.95,CVaR_0.95,VaR_0.99,CVaR_0.99,VaR_0.996,CVaR_0.996
36,0.0997,0.29406465544871724,156.68640860355148,6.448782284742705,9.790436784037956,9.09464041355917,12.058128858438717,11.683423725484616,13.668045618986815,14.810341345167764,15.8523297628451,15.948478897855793,16.51922725730543
37,0.0995,0.27342931815093036,160.2135864473197,5.9887823218209775,9.579522737220126,9.11011842552216,11.851995959868496,11.387818684750272,13.59722160021753,15.111112231539643,15.937750502654024,16.209613892584883,16.599855966401
38,0.0945,0.2640284926074168,159.08868369993073,6.031729999217916,9.602726436909471,8.925322905064554,11.75141263850079,11.190015477146297,13.472615027305489,15.280427113180348,16.083811144877384,16.12821117686132,16.74194032552832
39,0.0882,0.28448872700019656,161.49601634238437,6.229827618313145,9.704524580851166,8.644472104382956,11.934260238221523,11.497333305069844,13.957596340367465,15.654323594598722,16.886019474450706,17.19246098682005,17.586658957162754
40,0.0861,0.2340693959425349,154.02167384585596,6.0060747434318955,9.38712685470095,8.684240331614895,11.42996499689797,11.015083433157095,13.123397951584492,14.523673965075481,15.381206235299318,15.553100594000039,15.974369680524664
41,0.1079,0.25491825562463616,159.57717486404658,5.849041434150756,9.610611200509151,9.292440790733252,11.660831432168102,11.1724577088886,13.173958616092959,14.466768896024448,15.135945341079942,15.177814261908715,15.61702449385424
42,0.0884,0.21686948085959692,152.532028691923,5.646437758071251,9.124677407822796,8.808459810687758,11.268980691658466,10.853951810948246,12.853825503820847,14.146727613068329,15.02822510380242,15.133502120190414,15.620935518440993
43,0.1058,0.29930735949088366,157.2620525065423,5.7215456849799935,9.817891545957863,9.325764561940602,12.104806183434077,11.876485572857504,13.746124123630475,14.814596573872393,15.707833228631957,15.868995886110088,16.380692029962958
44,0.0847,0.23042742999340826,157.2202681494958,5.843892453880223,9.165495705173116,8.592934476801304,11.383929639140705,11.03029951479283,13.06554289233369,14.402647120852116,15.291212528979736,15.392334907555313,15.948480666644905
45,0.0904,0.2682708339211684,157.89334483173155,6.136677863991011,9.518668870110838,8.626776800255364,11.776670578477878,11.38698307890715,13.465322286507265,15.107522226936553,16.09334688041125,16.342768027731747,16.824443805409935
46,0.0932,0.2775245530591051,157.2954858640741,5.8750774117049644,9.527425480346704,8.838574258184444,11.882530467324697,11.603870821247092,13.715878327818553,15.180431343079015,15.92369104012739,15.955143271964175,16.44147311943231
47,0.0919,0.2394744714820728,162.1983623933724,5.5184050319225335,9.285029344365867,8.732584680004585,11.498315801239556,11.029098055875892,13.148637864131452,14.389074891870749,15.352903797836309,15.461722035789148,16.191311804057896
48,0.0993,0.2837391120973526,161.29272963716505,5.85660777699556,9.57053169172456,9.072752273737706,11.954863597270943,11.2730475863573,13.804788351036919,15.256001556827115,16.005785522057476,16.05421704393177,16.49308898784978
49,0.0869,0.22054398724797142,154.2122325128848,5.830526328021136,9.173354634374192,8.569940861773595,11.28661285334935,10.944647811714567,12.89627140352963,14.210854553852748,15.083085782947881,15.299327113772303,15.65510323524804
50,0.116,0.30180005934594073,155.25680905708214,5.7024885618821415,9.900187614994932,9.73130636314989,12.084516606785701,11.650809328191677,13.604483280716737,15.095650638712115,15.760477841191378,15.799449807020824,16.217569022393416
51,0.0979,0.2652664271303606,158.99010654004343,5.907418965754083,9.51561251881615,9.02887301203063,11.769616421420352,11.186869949820284,13.488634528788117,14.831117111087295,15.730396539936512,15.787218689309558,16.28898128917091
52,0.0846,0.2162093718535043,161.43787731206146,5.293572824985553,8.91632187996925,8.176806472389515,11.200988214079954,11.18416331697427,12.739485994028474,13.574181614156174,14.346869400758056,14.423075087558878,14.941381283938254
53,0.0952,0.25719308073483715,161.54540394058154,6.116586075841681,9.51112147465539,8.860257668210068,11.68261700617122,11.511439657697892,13.11697741957185,14.285948631279538,14.970488619959632,14.977676799523785,15.504674936090515
54,0.1162,0.3141810534804352,155.2182695064919,6.246994612950843,9.985599235161377,9.7292614012647,12.207543892698922,11.563764678735112,13.872899831208947,15.588436705040603,16.458517604232796,16.645088043355827,17.044901367101787
55,0.0831,0.21438052198479376,158.83407643628362,5.489120260839535,9.001908978449677,8.306401878808927,11.196131804017444,10.950544865177982,12.85863103360978,13.781517107988165,14.619727632257248,14.906691293794715,15.21710589469853
56,0.101,0.2940900719361236,156.42462847184598,6.1782807156868955,9.772882370282858,9.171573661128072,12.058252313116247,11.70994880024356,13.782591040737236,15.061157077157063,15.898109222032025,16.009177112064346,16.46341127166946
57,0.0873,0.24851751133812328,160.57709551107862,5.8085137510699525,9.27686525001881,8.666734334738337,11.573313417500593,10.969491719171224,13.417942021000965,15.221417246103005,16.30175249663781,16.418342284936475,16.942439709817673
58,0.0855,0.26059196692056225,160.04255379801506,5.915853253807512,9.437683496639584,8.54980053784923,11.68365876223571,11.22245428941629,13.714764066087726,15.349238719717974,16.29693326195692,16.48645711851412,16.90580560951945
59,0.0964,0.2822328038808053,160.35504129087224,5.976597984651505,9.591961807321644,8.94783128117136,11.936770190513265,11.494876555037116,13.702772419291115,15.291105948931445,15.987441631339589,16.066852340069914,16.456221742956625
60,0.1045,0.2451169853738202,152.09979315889336,5.970970998393952,9.534447324328424,9.249694702860886,11.566592101041492,11.155395208344167,12.984639250377759,14.251976138112298,15.127198159794832,15.233134838093108,15.816064017305699
61,0.0905,0.22726111040821215,158.7549657437878,5.504246881574566,9.159059122032463,8.68585503542758,11.369343001926241,11.07350903558929,12.79723750214537,13.919003206444664,14.54622665842522,14.610143208911026,15.013876058392581
62,0.0999,0.2763051363802136,152.3700852209252,6.129130772613529,9.759387396341934,9.114462515423632,11.8807634086725,11.597488624443677,13.50300758671762,14.593039148379845,15.884488682966436,16.146429099808095,16.80789257252631
63,0.0864,0.24140800389142386,157.21191007455508,5.694137443384427,9.356564400793149,8.667100369823487,11.503806249823546,10.964345619941462,13.290963162599974,14.72156226667611,16.5540350621133,17.073116305544964,17.631203525220645
64,0.0974,0.23939328024558623,152.30478008975845,5.926968191630323,9.414653084581918,9.014640187327544,11.5104871262971,11.105951476427407,12.97053311267313,14.410035038317396,15.28317509409237,15.497022174787816,15.863917934594047
65,0.0868,0.19251004962650545,158.33622966609417,5.260602207830878,8.978443571593436,8.731758566445208,11.017876457490333,10.681895949094432,12.392822456068663,13.582286103268686,14.17919952463247,14.236461555604215,14.641930514299924
66,0.0965,0.2631227048138271,152.02319345018222,5.555596849557283,9.377968789491687,8.988133808845696,11.746785371196655,11.616158070575338,13.20698087484693,14.108370957957483,14.818415598590349,14.885519591456898,15.39077951911461
67,0.0866,0.22588598858471923,153.41131937012568,5.952398120186594,9.262852278570335,8.638673974184357,11.33880391059531,11.068427264385377,12.946661031196554,14.121898591698375,14.947205452642123,15.17393316023933,15.596610867446463
68,0.0887,0.2765815091015092,153.4358656589979,6.057466924642505,9.610314879207648,8.750102230363844,11.860616498496649,11.279872530838183,13.930555247883941,15.616494497680538,16.784059208176682,16.777041598131966,17.667247026840506
69,0.0893,0.2737916970471509,162.87708563323943,5.588608911810056,9.35577178566098,8.485612595194652,11.816101447441715,11.663009394292537,13.561637994195697,14.83820544709058,15.562529453438694,15.553686682234954,16.109258585892498
70,0.1021,0.2591052867020559,160.69980938385356,5.537105389497555,9.492169925372526,9.183996775356114,11.708278773129228,11.496213890370854,13.067785021918269,14.25561398513615,15.387069515046429,15.568863464706922,16.09748695642473
71,0.0956,0.2595255065310612,158.90428770590435,6.162257435974297,9.46256411307827,8.908599373656592,11.708312585028109,11.430396300150285,13.28651215727213,14.54305152112861,15.401910091708633,15.429828912544341,16.21331202675725
72,0.097,0.22840019920604715,159.79310854626493,6.015855051351068,9.422363661140503,9.028374034625294,11.400629934181373,10.928600008994458,12.875585707420582,14.419055987215195,15.352798782929836,15.324803179825569,16.088301707025362
73,0.0995,0.2907981165884883,153.82054575428836,6.139294758173641,9.690605164112034,9.096100843858316,12.025481711565053,11.506923760341579,13.807058031918661,15.084441229508272,15.824072665347884,15.75695120599336,16.400870683863573
74,0.0985,0.29388934485973056,153.88186112777962,6.190545076932125,9.835050093244783,9.077723428122958,12.056087115523503,11.857051257450301,13.667346153916045,15.05886035684302,15.663978208622115,15.766692246379662,16.037871434608743
75,0.0833,0.22556675795529946,160.81943558909782,5.34836561941659,9.144618657987861,8.600742698462625,11.327315531248042,10.861758039957934,13.099735467323624,14.81696272153107,15.976562322844343,16.05403858816938,16.7414666892234
76,0.1025,0.2728870266168437,155.94354306181884,5.355104014136678,9.432708450661147,9.28925269947893,11.844880469193722,11.270770732787717,13.353424360636078,14.89685503455707,15.703427788013432,15.68536071501428,16.369531986940938
77,0.0861,0.23288541924742495,148.7445086189556,5.490226335027465,9.106143410588226,8.439860362451093,11.397432233219861,11.094790336403562,13.026589253011432,14.406551807932722,15.278681606475555,15.41519622903591,15.789816451882738
78,0.0996,0.26866063808500057,158.59244151013192,6.1248334288211765,9.59948263712022,9.110241397658541,11.80436897085375,11.369220127190431,13.526022566371402,14.940071447118527,15.987785453153686,16.00722629162902,16.847034305994693
79,0.0924,0.22169857553436018,157.33484803894635,5.50138659055596,9.160990694439247,8.838568312152994,11.323890158391968,10.959921480491282,12.736556792007356,14.055143338517247,14.98356560100454,15.157987746479499,15.559679395820023
80,0.0867,0.2323099300883483,162.3663501053704,6.104526044894449,9.289514877750943,8.649998032398308,11.405008176930842,10.720418400987938,13.221056982651882,14.974868938317137,15.9585652782573,16.078081828408653,16.719304835301127
81,0.0962,0.2565945535551142,158.81497668917117,6.050451363870614,9.630576498478561,9.04607098505862,11.682449650875993,11.321114672246807,13.376318828282061,14.88433126789674,15.594354340970177,15.580272761288548,16.089448329617838
82,0.1031,0.2764853235712884,156.35519078746375,5.770958970876293,9.613345310025528,9.245611059482584,11.880787297758014,11.471751814866572,13.448382800249018,14.65825957707888,15.59949032660203,15.702105241459016,16.246802573718927
83,0.1001,0.2458043052923606,157.41244665006337,5.524888594508745,9.507881200149795,9.120544461452205,11.576068415740789,10.86192057927856,13.257330705225865,14.921571429780258,16.285189171154453,16.19039053443623,17.429509966786853
84,0.093,0.24500185856268022,157.9300905225485,5.966422095379713,9.492116386366268,8.928045419040451,11.560540452924066,11.087654353225432,13.310812438650483,15.009866034733463,16.502681394953647,16.670576934636706,17.57581145933554
85,0.102,0.2804978488730775,159.94148328360419,6.195902674937344,9.72170197190284,9.229436286963491,11.921523828313815,11.681147427328476,13.515472678678101,14.573316468857591,15.643968391016067,15.58127077519232,16.55353483001315
86,0.0893,0.24446670061931536,154.5848368392537,6.053764051585198,9.344456310274843,8.57116931480283,11.529939153620461,11.47775476848664,13.057201981288532,14.103022683936558,15.187584650077437,15.334227814048717,15.871182186774476
87,0.0941,0.24813703036183707,155.54899920780883,6.01665923592855,9.436857393099455,8.847997577443678,11.590387589068909,11.480592827904687,13.105660592966437,14.415579407940989,15.314314958619706,15.275574641008848,16.03906596270548
88,0.0904,0.25740736926739793,162.66247245064216,5.875160468998189,9.425805895261597,8.777109252513718,11.675707609713026,11.492346016378505,13.337353254770191,14.651883131206468,15.450967218519045,15.480333429456408,16.084972587316038
89,0.1017,0.3059125442458511,151.70751139540138,6.011336490510772,9.829379685952084,9.195816094076648,12.175961572179595,12.11241364133982,13.681644193229982,14.551490454994862,15.371576654316488,15.36236518620509,15.973323853310802
90,0.0663,0.19112885526615245,153.883499454626,5.503584886750119,8.862153536543607,8.07334822129409,10.824213409817967,10.03284378078385,12.790455338029167,14.564909091339807,15.462416374924777,15.596513466356413,16.02452775984895
91,0.1037,0.25232903952996993,159.50529420525223,5.977290195511351,9.611204955511488,9.24594891673295,11.638809312177905,11.340245428793153,12.931579847228278,14.143107895157804,15.006398525883384,15.15483207840387,15.695682540487708
92,0.0952,0.2719296183410814,149.63660097870533,5.739784931304982,9.614936167215353,8.94209681975562,11.832282299852384,11.69199719641798,13.509452145670297,14.526699270573914,15.213129960389779,15.214266026449266,15.825297560532832
93,0.0889,0.2737636374477464,154.3126157547337,6.3076376877717095,9.60328469256762,8.694159857411911,11.831716652156135,11.472598850730606,13.757620246042565,15.405562028374419,16.24987357150958,16.372750645056225,16.764048252816973
94,0.0937,0.23956783336031007,156.6787874527864,6.12689100358736,9.536143705101129,8.909866660372366,11.507537863114083,11.117294498725741,13.067324868277874,14.179073822841659,15.350618571308416,15.590866882321976,16.182354150170127
95,0.0969,0.2107918622575794,159.24646549262857,5.9308526088665445,9.372424899404662,9.018812824428416,11.224649082321124,10.629105343220118,12.660775265247572,14.02194053072727,14.931947802422018,15.148987295347311,15.489587747671214
96,0.1016,0.2784888137537923,161.9837817874953,6.3084151770807395,9.769638858484209,9.164727667862188,11.902328365451538,11.306127015724783,13.687867190968369,15.255381490143208,16.03874827449401,16.07151232232069,16.557105446613672
97,0.1011,0.2783399784618118,159.73511517596282,5.850719628162786,9.61291867393541,9.195857362413527,11.900728304179967,11.154114192460952,13.555348092089677,15.248241197420281,16.65209286502544,16.82835667443972,17.82893293072661
98,0.0987,0.3109951710832325,159.76634015497294,6.248938054808413,9.886788182804711,9.068770091576312,12.226921601666811,11.642269133080234,14.135937453586829,15.849004805019511,16.699597496013443,16.81768216440707,17.313452713483606
99,0.0966,0.2623939902628057,165.11838347358756,6.241394494823638,9.585632362901631,8.901436654152725,11.738327665656511,11.602377521405522,13.332307822828145,14.170967239475608,14.766982795781272,14.808624941597856,15.263611633157128
100,0.0997,0.32201186727158915,160.24693968913604,6.138526338346367,9.931138158180676,9.11361193273536,12.337358514664794,12.330491897811562,14.089816730668776,15.482127983731264,16.47313035944312,16.447546072887825,17.25733831928577
101,0.099,0.27460333099491574,157.00853763426085,5.5869393958966285,9.530796065696517,9.076794352911222,11.863426593631056,11.141588466863666,13.618476564050816,15.459740853198596,16.42146675338586,16.610848280593054,17.08177628702277
102,0.0855,0.24408426375188405,154.38112805273252,5.589676253161599,9.267626913917038,8.59146584581535,11.51721673763263,11.116858170587648,13.339123588801884,14.651077290194024,16.44417996629638,16.760236495693846,17.62691757641724
103,0.0989,0.2804324437125843,157.3279318583239,6.149257401253124,9.688657982850717,9.058603230409311,11.921612300830697,11.646207024059997,13.438607054885079,14.82965169179635,15.590872476433333,15.712871164829135,16.160460406984495
104,0.1027,0.318807973445795,162.03050560700666,5.65234045538368,9.758549866649647,9.193971981762886,12.304533961437935,11.876999217261151,14.255506149681453,15.846309645141297,16.90642032775877,17.143968836356756,17.66733087161884
